INFO:lynguine.config.interface:2025-05-19 19:49:17,585:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:17,585:Initialising lynguine.assess.Interface object.
DEBUG:lynguine.config.interface:2025-05-19 19:49:17,589:Attempting to open file "./_lamd.yml".
DEBUG:lynguine.config.interface:2025-05-19 19:49:17,589:Reading yaml file "./_lamd.yml"
DEBUG:lynguine.config.interface:2025-05-19 19:49:17,590:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:17,929:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:18,400:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:18,400:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:18,400:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:18,690:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:19,135:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:19,135:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:19,135:Initialising lynguine.assess.Interface object.
DEBUG:lynguine.config.interface:2025-05-19 19:49:19,137:Attempting to open file "./_lamd.yml".
DEBUG:lynguine.config.interface:2025-05-19 19:49:19,137:Reading yaml file "./_lamd.yml"
DEBUG:lynguine.config.interface:2025-05-19 19:49:19,138:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:19,445:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:19,897:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:19,898:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:19,898:Initialising lynguine.assess.Interface object.
DEBUG:lynguine.config.interface:2025-05-19 19:49:19,900:Attempting to open file "./_lamd.yml".
DEBUG:lynguine.config.interface:2025-05-19 19:49:19,900:Reading yaml file "./_lamd.yml"
DEBUG:lynguine.config.interface:2025-05-19 19:49:19,901:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:20,178:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:20,658:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:20,658:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:20,659:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:20,951:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:21,427:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:21,427:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:21,427:Initialising lynguine.assess.Interface object.
DEBUG:lynguine.config.interface:2025-05-19 19:49:21,429:Attempting to open file "./_lamd.yml".
DEBUG:lynguine.config.interface:2025-05-19 19:49:21,429:Reading yaml file "./_lamd.yml"
DEBUG:lynguine.config.interface:2025-05-19 19:49:21,429:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:21,713:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:22,170:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:22,170:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:22,170:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:22,463:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:22,915:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:22,915:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:22,915:Initialising lynguine.assess.Interface object.
DEBUG:lynguine.config.interface:2025-05-19 19:49:22,917:Attempting to open file "./_lamd.yml".
DEBUG:lynguine.config.interface:2025-05-19 19:49:22,917:Reading yaml file "./_lamd.yml"
DEBUG:lynguine.config.interface:2025-05-19 19:49:22,918:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:23,191:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:23,652:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:23,652:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:23,652:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:23,969:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:24,410:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:24,410:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:24,410:Initialising lynguine.assess.Interface object.
DEBUG:lynguine.config.interface:2025-05-19 19:49:24,412:Attempting to open file "./_lamd.yml".
DEBUG:lynguine.config.interface:2025-05-19 19:49:24,412:Reading yaml file "./_lamd.yml"
DEBUG:lynguine.config.interface:2025-05-19 19:49:24,413:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:24,748:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:25,229:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:25,230:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:25,230:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:25,516:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:25,956:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:25,956:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:25,956:Initialising lynguine.assess.Interface object.
DEBUG:lynguine.config.interface:2025-05-19 19:49:25,959:Attempting to open file "./_lamd.yml".
DEBUG:lynguine.config.interface:2025-05-19 19:49:25,959:Reading yaml file "./_lamd.yml"
DEBUG:lynguine.config.interface:2025-05-19 19:49:25,959:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:26,238:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:26,678:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:26,678:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:26,678:Initialising lynguine.assess.Interface object.
DEBUG:lynguine.config.interface:2025-05-19 19:49:26,680:Attempting to open file "./_lamd.yml".
DEBUG:lynguine.config.interface:2025-05-19 19:49:26,680:Reading yaml file "./_lamd.yml"
DEBUG:lynguine.config.interface:2025-05-19 19:49:26,681:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:26,942:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:27,386:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:27,386:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:27,386:Initialising lynguine.assess.Interface object.
DEBUG:lynguine.config.interface:2025-05-19 19:49:27,389:Attempting to open file "./_lamd.yml".
DEBUG:lynguine.config.interface:2025-05-19 19:49:27,389:Reading yaml file "./_lamd.yml"
DEBUG:lynguine.config.interface:2025-05-19 19:49:27,389:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:27,666:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:28,143:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:28,143:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:28,143:Initialising lynguine.assess.Interface object.
DEBUG:lynguine.config.interface:2025-05-19 19:49:28,145:Attempting to open file "./_lamd.yml".
DEBUG:lynguine.config.interface:2025-05-19 19:49:28,145:Reading yaml file "./_lamd.yml"
DEBUG:lynguine.config.interface:2025-05-19 19:49:28,145:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:28,426:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:28,869:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:28,869:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:28,869:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:29,156:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:29,597:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:29,597:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:29,597:Initialising lynguine.assess.Interface object.
DEBUG:lynguine.config.interface:2025-05-19 19:49:29,599:Attempting to open file "./_lamd.yml".
DEBUG:lynguine.config.interface:2025-05-19 19:49:29,599:Reading yaml file "./_lamd.yml"
DEBUG:lynguine.config.interface:2025-05-19 19:49:29,599:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:29,872:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:30,309:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:30,309:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:30,309:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:30,582:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:31,027:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:31,027:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:31,027:Initialising lynguine.assess.Interface object.
DEBUG:lynguine.config.interface:2025-05-19 19:49:31,029:Attempting to open file "./_lamd.yml".
DEBUG:lynguine.config.interface:2025-05-19 19:49:31,029:Reading yaml file "./_lamd.yml"
DEBUG:lynguine.config.interface:2025-05-19 19:49:31,030:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:31,322:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:31,755:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:31,755:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:31,755:Initialising lynguine.assess.Interface object.
DEBUG:lynguine.config.interface:2025-05-19 19:49:31,757:Attempting to open file "./_lamd.yml".
DEBUG:lynguine.config.interface:2025-05-19 19:49:31,757:Reading yaml file "./_lamd.yml"
DEBUG:lynguine.config.interface:2025-05-19 19:49:31,758:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:32,042:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:32,482:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:32,482:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:32,482:Initialising lynguine.assess.Interface object.
DEBUG:lynguine.config.interface:2025-05-19 19:49:32,485:Attempting to open file "./_lamd.yml".
DEBUG:lynguine.config.interface:2025-05-19 19:49:32,485:Reading yaml file "./_lamd.yml"
DEBUG:lynguine.config.interface:2025-05-19 19:49:32,485:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:32,757:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:33,184:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:33,184:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:33,185:Initialising lynguine.assess.Interface object.
DEBUG:lynguine.config.interface:2025-05-19 19:49:33,187:Attempting to open file "./_lamd.yml".
DEBUG:lynguine.config.interface:2025-05-19 19:49:33,187:Reading yaml file "./_lamd.yml"
DEBUG:lynguine.config.interface:2025-05-19 19:49:33,187:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:33,458:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:33,900:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:33,900:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:33,900:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:34,174:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:34,617:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:34,617:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:34,617:Initialising lynguine.assess.Interface object.
DEBUG:lynguine.config.interface:2025-05-19 19:49:34,619:Attempting to open file "./_lamd.yml".
DEBUG:lynguine.config.interface:2025-05-19 19:49:34,619:Reading yaml file "./_lamd.yml"
DEBUG:lynguine.config.interface:2025-05-19 19:49:34,620:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:34,904:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:35,332:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:35,332:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:35,332:Initialising lynguine.assess.Interface object.
DEBUG:lynguine.config.interface:2025-05-19 19:49:35,334:Attempting to open file "./_lamd.yml".
DEBUG:lynguine.config.interface:2025-05-19 19:49:35,334:Reading yaml file "./_lamd.yml"
DEBUG:lynguine.config.interface:2025-05-19 19:49:35,334:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:35,601:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:36,047:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:36,047:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:36,048:Initialising lynguine.assess.Interface object.
DEBUG:lynguine.config.interface:2025-05-19 19:49:36,050:Attempting to open file "./_lamd.yml".
DEBUG:lynguine.config.interface:2025-05-19 19:49:36,050:Reading yaml file "./_lamd.yml"
DEBUG:lynguine.config.interface:2025-05-19 19:49:36,050:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:36,339:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:36,901:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:36,901:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:36,901:Initialising lynguine.assess.Interface object.
DEBUG:lynguine.config.interface:2025-05-19 19:49:36,904:Attempting to open file "./_lamd.yml".
DEBUG:lynguine.config.interface:2025-05-19 19:49:36,904:Reading yaml file "./_lamd.yml"
DEBUG:lynguine.config.interface:2025-05-19 19:49:36,904:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:37,243:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:37,704:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:37,704:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:37,705:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:38,012:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:38,447:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:38,447:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:38,447:Initialising lynguine.assess.Interface object.
DEBUG:lynguine.config.interface:2025-05-19 19:49:38,449:Attempting to open file "./_lamd.yml".
DEBUG:lynguine.config.interface:2025-05-19 19:49:38,450:Reading yaml file "./_lamd.yml"
DEBUG:lynguine.config.interface:2025-05-19 19:49:38,450:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:38,747:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:39,189:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:39,190:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:39,190:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:39,500:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:39,936:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:39,936:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:39,936:Initialising lynguine.assess.Interface object.
DEBUG:lynguine.config.interface:2025-05-19 19:49:39,939:Attempting to open file "./_lamd.yml".
DEBUG:lynguine.config.interface:2025-05-19 19:49:39,939:Reading yaml file "./_lamd.yml"
DEBUG:lynguine.config.interface:2025-05-19 19:49:39,939:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:40,201:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:40,690:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:40,690:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:40,690:Initialising lynguine.assess.Interface object.
DEBUG:lynguine.config.interface:2025-05-19 19:49:40,693:Attempting to open file "./_lamd.yml".
DEBUG:lynguine.config.interface:2025-05-19 19:49:40,693:Reading yaml file "./_lamd.yml"
DEBUG:lynguine.config.interface:2025-05-19 19:49:40,693:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:40,965:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:41,401:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:41,401:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:41,401:Initialising lynguine.assess.Interface object.
DEBUG:lynguine.config.interface:2025-05-19 19:49:41,403:Attempting to open file "./_lamd.yml".
DEBUG:lynguine.config.interface:2025-05-19 19:49:41,403:Reading yaml file "./_lamd.yml"
DEBUG:lynguine.config.interface:2025-05-19 19:49:41,403:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:41,689:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:42,122:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:42,122:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:42,122:Initialising lynguine.assess.Interface object.
DEBUG:lynguine.config.interface:2025-05-19 19:49:42,124:Attempting to open file "./_lamd.yml".
DEBUG:lynguine.config.interface:2025-05-19 19:49:42,124:Reading yaml file "./_lamd.yml"
DEBUG:lynguine.config.interface:2025-05-19 19:49:42,124:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:42,411:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:42,879:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:42,879:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:42,879:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:43,164:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:43,618:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:43,618:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:43,618:Initialising lynguine.assess.Interface object.
DEBUG:lynguine.config.interface:2025-05-19 19:49:43,621:Attempting to open file "./_lamd.yml".
DEBUG:lynguine.config.interface:2025-05-19 19:49:43,621:Reading yaml file "./_lamd.yml"
DEBUG:lynguine.config.interface:2025-05-19 19:49:43,621:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:43,934:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:44,487:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:44,487:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:44,487:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:44,850:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:45,455:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:45,455:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:45,455:Initialising lynguine.assess.Interface object.
DEBUG:lynguine.config.interface:2025-05-19 19:49:45,457:Attempting to open file "./_lamd.yml".
DEBUG:lynguine.config.interface:2025-05-19 19:49:45,457:Reading yaml file "./_lamd.yml"
DEBUG:lynguine.config.interface:2025-05-19 19:49:45,457:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:45,933:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:46,543:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:46,543:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:46,543:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:46,833:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:47,289:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:47,289:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:47,289:Initialising lynguine.assess.Interface object.
DEBUG:lynguine.config.interface:2025-05-19 19:49:47,291:Attempting to open file "./_lamd.yml".
DEBUG:lynguine.config.interface:2025-05-19 19:49:47,291:Reading yaml file "./_lamd.yml"
DEBUG:lynguine.config.interface:2025-05-19 19:49:47,291:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:47,560:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:47,989:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:47,989:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:47,989:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:48,253:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:48,673:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:48,673:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:48,673:Initialising lynguine.assess.Interface object.
DEBUG:lynguine.config.interface:2025-05-19 19:49:48,675:Attempting to open file "./_lamd.yml".
DEBUG:lynguine.config.interface:2025-05-19 19:49:48,675:Reading yaml file "./_lamd.yml"
DEBUG:lynguine.config.interface:2025-05-19 19:49:48,676:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:48,939:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:49,369:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:49,369:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:49,369:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:49,632:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:50,063:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:50,063:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:50,063:Initialising lynguine.assess.Interface object.
DEBUG:lynguine.config.interface:2025-05-19 19:49:50,065:Attempting to open file "./_lamd.yml".
DEBUG:lynguine.config.interface:2025-05-19 19:49:50,065:Reading yaml file "./_lamd.yml"
DEBUG:lynguine.config.interface:2025-05-19 19:49:50,065:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:50,330:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:50,751:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:50,751:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:50,751:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:51,013:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:51,440:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:51,440:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:51,440:Initialising lynguine.assess.Interface object.
DEBUG:lynguine.config.interface:2025-05-19 19:49:51,442:Attempting to open file "./_lamd.yml".
DEBUG:lynguine.config.interface:2025-05-19 19:49:51,442:Reading yaml file "./_lamd.yml"
DEBUG:lynguine.config.interface:2025-05-19 19:49:51,443:Initialising lynguine.assess.Interface object.
INFO:numexpr.utils:2025-05-19 19:49:51,699:NumExpr defaulting to 8 threads.
DEBUG:lynguine.config.interface:2025-05-19 19:49:52,123:Attempting to open file "./_lynguine.yml".
INFO:lynguine.config.interface:2025-05-19 19:49:52,123:No configuration file found at "./_lynguine.yml". creating empty interface.
DEBUG:lynguine.config.interface:2025-05-19 19:49:52,124:Initialising lynguine.assess.Interface object.
DEBUG:lynguine.config.interface:2025-05-19 19:49:52,126:Attempting to open file "./_lamd.yml".
DEBUG:lynguine.config.interface:2025-05-19 19:49:52,126:Reading yaml file "./_lamd.yml"
DEBUG:lynguine.config.interface:2025-05-19 19:49:52,126:Initialising lynguine.assess.Interface object.
